,cum_CO2_2050_POP,cum_CO2_2050_GDP,cum_CO2_2050_combined,weighted_distance_2050_POP,weighted_distance_2050_GDP,weighted_distance_2050_combined,stored_CO2_2050_POP,stored_CO2_2050_GDP,stored_CO2_2050_combined
0,0.0,0.0,0.0,,,,0.0,0.0,0.0
1,33.3,8.2,25.3,336.573933933934,561.58,378.63849802371533,33.3,8.2,25.3
2,0.0,0.0,0.0,,,,0.0,0.0,0.0
3,0.0,0.0,0.0,,,,0.0,0.0,0.0
4,0.0,0.0,0.0,,,,0.0,0.0,0.0
5,0.0,0.0,0.0,,,,0.0,0.0,0.0
6,0.0,0.0,0.0,,,,0.0,0.0,0.0
7,45.2,31.0,32.5,259.16765486725666,264.4447096774194,375.56913846153844,45.2,31.0,32.5
8,0.0,0.0,0.0,,,,0.0,0.0,0.0
9,0.0,0.0,0.0,,,,0.0,0.0,0.0
10,0.0,0.0,0.0,,,,0.0,0.0,0.0
11,0.0,0.0,0.0,,,,0.0,0.0,0.0
12,0.0,0.0,0.0,,,,0.0,0.0,0.0
13,0.0,0.0,0.0,,,,0.0,0.0,0.0
14,0.0,0.0,0.0,,,,0.0,0.0,0.0
15,0.0,0.0,0.0,,,,0.0,0.0,0.0
16,39.3,35.3,39.3,44.17567430025445,42.95592067988668,54.94,39.3,35.3,39.3
17,0.0,0.0,0.0,,,,0.0,0.0,0.0
18,0.0,0.0,0.0,,,,0.0,0.0,0.0
19,0.0,0.0,0.0,,,,0.0,0.0,0.0
20,0.0,0.0,0.0,,,,0.0,0.0,0.0
21,0.0,0.0,0.0,,,,0.0,0.0,0.0
22,13.0,25.2,26.3,241.06800000000004,414.4975396825397,201.57,13.0,25.2,26.3
23,0.0,0.0,0.0,,,,0.0,0.0,0.0
24,0.0,0.0,0.0,,,,0.0,0.0,0.0
25,19.6,17.4,18.6,7.2055102040812224,150.94,0.0,19.6,17.4,18.6
26,120.0,127.2,100.7,126.33551666666669,208.48825471698115,108.86828202581934,120.0,127.20000000000002,100.7
27,0.0,0.0,0.0,,,,0.0,0.0,0.0
28,0.0,0.0,0.0,,,,0.0,0.0,0.0
29,0.0,0.0,0.0,,,,0.0,0.0,0.0
30,32.6,32.6,32.8,378.2374233128834,425.1712883435583,318.4811585365854,32.6,32.6,32.8
31,21.2,78.6,51.5,214.56235849056603,532.7988804071248,65.41019417475728,21.2,78.6,51.5
32,0.0,0.0,0.0,,,,0.0,0.0,0.0
33,0.0,0.0,0.0,,,,0.0,0.0,0.0
34,0.0,0.0,0.0,,,,0.0,0.0,0.0
35,0.0,0.0,0.0,,,,0.0,0.0,0.0
36,0.0,0.0,0.0,,,,0.0,0.0,0.0
37,0.0,0.0,0.0,,,,0.0,0.0,0.0
38,0.0,0.0,0.0,,,,0.0,0.0,0.0
39,0.0,0.0,0.0,,,,0.0,0.0,0.0
40,0.0,0.0,0.0,,,,0.0,0.0,0.0
41,0.0,0.0,0.0,,,,0.0,0.0,0.0
42,103.6,150.8,121.3,335.96014478764477,420.82974801061005,508.20911788953003,103.6,150.8,121.3
43,0.0,0.0,0.0,,,,0.0,0.0,0.0
44,0.0,0.0,0.0,,,,0.0,0.0,0.0
45,46.7,46.3,46.7,253.39,314.9930021598272,248.46471092077087,46.7,46.3,46.7
46,0.0,0.0,0.0,,,,0.0,0.0,0.0
47,0.0,0.0,0.0,,,,0.0,0.0,0.0
48,0.0,0.0,0.0,,,,0.0,0.0,0.0
49,0.0,0.0,0.0,,,,0.0,0.0,0.0
50,93.3,58.6,84.7,70.7739013933547,141.1219112627986,69.5463164108618,93.30000000000001,58.60000000000001,84.70000000000002
51,4.8,4.8,4.8,0.0,20.271874999999998,20.271874999999998,4.8,4.8,4.8
52,0.0,0.0,0.0,,,,0.0,0.0,0.0
53,0.0,0.0,0.0,,,,0.0,0.0,0.0
54,32.6,32.7,33.3,243.92374233128834,243.96990825688073,293.4438438438438,32.6,32.7,33.3
55,0.0,0.0,0.0,,,,0.0,0.0,0.0
56,0.0,0.0,0.0,,,,0.0,0.0,0.0
57,0.0,0.0,0.0,,,,0.0,0.0,0.0
58,0.0,0.0,0.0,,,,0.0,0.0,0.0
59,0.0,0.0,0.0,,,,0.0,0.0,0.0
60,0.0,0.0,0.0,,,,0.0,0.0,0.0
61,0.0,0.0,0.0,,,,0.0,0.0,0.0
62,0.0,0.0,0.0,,,,0.0,0.0,0.0
63,0.0,0.0,0.0,,,,0.0,0.0,0.0
64,0.0,0.0,0.0,,,,0.0,0.0,0.0
65,0.0,0.0,0.0,,,,0.0,0.0,0.0
66,0.0,0.0,0.0,,,,0.0,0.0,0.0
67,0.0,0.0,0.0,,,,0.0,0.0,0.0
68,11.2,11.2,12.5,0.0,0.0,0.0,11.2,11.2,12.5
69,0.0,0.0,0.0,,,,0.0,0.0,0.0
70,0.0,0.0,0.0,,,,0.0,0.0,0.0
71,0.0,0.0,0.0,,,,0.0,0.0,0.0
72,0.0,0.0,0.0,,,,0.0,0.0,0.0
73,0.0,0.0,0.0,,,,0.0,0.0,0.0
74,0.0,0.0,0.0,,,,0.0,0.0,0.0
75,0.0,0.0,0.0,,,,0.0,0.0,0.0
76,0.0,0.0,0.0,,,,0.0,0.0,0.0
77,7.5,49.6,23.6,497.21,439.9821572580645,319.27,7.5,49.6,23.6
78,36.8,99.6,59.2,414.3422826086956,677.4432530120482,435.4340033783784,36.8,99.6,59.2
79,0.0,0.0,0.0,,,,0.0,0.0,0.0
80,0.0,0.0,0.0,,,,0.0,0.0,0.0
81,0.0,0.0,0.0,,,,0.0,0.0,0.0
82,0.0,0.0,0.0,,,,0.0,0.0,0.0
83,0.0,0.0,0.0,,,,0.0,0.0,0.0
84,35.4,35.4,35.4,57.855593220338974,109.08,71.70847457627123,35.4,35.4,35.4
85,89.6,46.4,82.1,69.5473325892857,0.0,56.63123020706454,89.6,46.4,82.1
86,21.3,56.9,19.4,261.6230985915493,362.30295254833044,313.98,21.3,56.9,19.4
87,13.8,96.2,29.3,401.12,426.1054573804573,292.7800682593856,13.8,96.20000000000002,29.3
88,0.0,0.0,0.0,,,,0.0,0.0,0.0
89,26.5,49.5,29.5,193.56,364.3563636363636,276.4162711864407,26.5,49.5,29.5
90,48.2,311.0,160.0,290.21,464.36021864951766,367.08635,48.2,311.00000000000006,160.0
91,0.0,0.0,0.0,,,,0.0,0.0,0.0
92,0.0,0.0,0.0,,,,0.0,0.0,0.0
93,9.3,10.5,7.8,261.23129032258066,418.16,522.36,9.3,10.5,7.8
94,0.0,0.0,0.0,,,,0.0,0.0,0.0
95,18.8,32.1,14.5,138.47,138.47,390.1,18.8,32.1,14.5
96,27.1,45.4,38.5,393.9503321033211,486.77887665198244,522.7252987012987,27.1,45.4,38.5
97,64.9,112.5,109.5,485.9317411402157,819.8687111111115,466.2911232876713,64.9,112.50000000000001,109.5
98,0.0,0.0,0.0,,,,0.0,0.0,0.0
99,0.0,0.0,0.0,,,,0.0,0.0,0.0
100,0.0,0.0,0.0,,,,0.0,0.0,0.0
101,6.2,17.8,9.7,543.8032258064542,616.7757303370787,704.1340206185562,6.2,17.8,9.7
102,31.9,49.9,45.9,540.17,593.4219038076152,781.7094117647059,31.9,49.9,45.9
103,22.1,76.6,38.0,610.2,635.3776240208878,582.028947368421,22.1,76.6,38.0
104,0.0,0.0,0.0,,,,0.0,0.0,0.0
105,0.0,0.0,0.0,,,,0.0,0.0,0.0
106,0.0,0.0,0.0,,,,0.0,0.0,0.0
107,0.0,0.0,0.0,,,,0.0,0.0,0.0
108,0.0,0.0,0.0,,,,0.0,0.0,0.0
109,0.0,0.0,0.0,,,,0.0,0.0,0.0
110,0.0,0.0,0.0,,,,0.0,0.0,0.0
111,0.0,0.0,0.0,,,,0.0,0.0,0.0
112,51.0,61.5,56.2,51.99617647058824,61.521333333333324,60.123149466192174,51.0,61.5,56.2
113,59.2,61.3,59.2,40.521689189189196,70.56938009787928,41.750912162162166,59.2,61.300000000000004,59.2
114,46.3,46.7,46.3,33.03470842332613,48.07620985010706,100.34583153347732,46.3,46.7,46.3
115,0.0,0.0,0.0,,,,0.0,0.0,0.0
116,89.9,131.7,99.1,66.18313681868743,103.10912680334093,70.11628657921291,89.9,131.7,99.1
117,22.8,24.9,22.8,33.6,33.6,24.31578947368421,22.8,24.9,22.8
118,71.0,80.2,79.8,129.13138028169016,175.9269950124688,131.4493984962406,71.0,80.19999999999999,79.8
119,0.0,0.0,0.0,,,,0.0,0.0,0.0
120,0.0,0.0,0.0,,,,0.0,0.0,0.0
121,0.0,0.0,0.0,,,,0.0,0.0,0.0
122,0.0,0.0,0.0,,,,0.0,0.0,0.0
123,0.0,0.0,0.0,,,,0.0,0.0,0.0
124,0.0,0.0,0.0,,,,0.0,0.0,0.0
125,20.4,20.4,20.4,53.31999999999999,53.31999999999999,53.31999999999999,20.4,20.4,20.4
126,96.9,203.4,188.0,109.09496388028894,124.64716322517208,125.54672872340426,96.9,203.4,187.99999999999997
127,0.0,0.0,0.0,,,,0.0,0.0,0.0
128,0.0,0.0,0.0,,,,0.0,0.0,0.0
129,0.0,0.0,0.0,,,,0.0,0.0,0.0
130,0.0,0.0,0.0,,,,0.0,0.0,0.0
131,0.0,0.0,0.0,,,,0.0,0.0,0.0
132,0.0,0.0,0.0,,,,0.0,0.0,0.0
133,0.0,0.0,0.0,,,,0.0,0.0,0.0
134,0.0,0.0,0.0,,,,0.0,0.0,0.0
135,0.0,0.0,0.0,,,,0.0,0.0,0.0
136,0.0,0.0,0.0,,,,0.0,0.0,0.0
137,0.0,0.0,0.0,,,,0.0,0.0,0.0
138,0.0,0.0,0.0,,,,0.0,0.0,0.0
139,0.0,0.0,0.0,,,,0.0,0.0,0.0
140,0.0,0.0,0.0,,,,0.0,0.0,0.0
141,0.0,0.0,0.0,,,,0.0,0.0,0.0
142,7.5,11.9,8.1,966.7,966.7,966.7,7.5,11.9,8.1
143,14.8,21.1,21.0,962.8934459459459,994.99,947.38,14.8,21.1,21.0
144,21.4,68.2,48.1,995.24,989.169560117302,974.9470686070686,21.4,68.2,48.1
145,104.0,125.7,112.8,964.1694519230768,961.8900795545296,962.8589982269546,104.0,125.7,112.8
146,104.9,128.5,127.5,967.3215347950427,957.1878807946146,973.3897683397643,104.9,15.099999999943831,77.69999999997984
147,0.0,0.0,0.0,,,,0.0,0.0,0.0
148,0.0,0.0,0.0,,,,0.0,0.0,0.0
149,0.0,0.0,0.0,,,,0.0,0.0,0.0
150,0.0,0.0,0.0,,,,0.0,0.0,0.0
151,0.0,0.0,0.0,,,,0.0,0.0,0.0
152,0.0,0.0,0.0,,,,0.0,0.0,0.0
153,56.7,57.2,56.1,928.5443386243387,934.9114685314685,942.2437789661319,56.7,57.2,56.1
154,0.0,0.0,0.0,,,,0.0,0.0,0.0
155,0.0,0.0,0.0,,,,0.0,0.0,0.0
156,0.0,0.0,0.0,,,,0.0,0.0,0.0
157,0.0,0.0,0.0,,,,0.0,0.0,0.0
158,0.0,0.0,0.0,,,,0.0,0.0,0.0
159,0.0,0.0,0.0,,,,0.0,0.0,0.0
160,0.0,0.0,0.0,,,,0.0,0.0,0.0
161,0.0,0.0,0.0,,,,0.0,0.0,0.0
162,0.0,0.0,0.0,,,,0.0,0.0,0.0
163,0.0,0.0,0.0,,,,0.0,0.0,0.0
164,0.0,0.0,0.0,,,,0.0,0.0,0.0
165,0.0,0.0,0.0,,,,0.0,0.0,0.0
166,0.0,0.0,0.0,,,,0.0,0.0,0.0
167,0.0,0.0,0.0,,,,0.0,0.0,0.0
168,0.0,0.0,0.0,,,,0.0,0.0,0.0
169,0.0,0.0,0.0,,,,0.0,0.0,0.0
170,0.0,0.0,0.0,,,,0.0,0.0,0.0
171,0.0,0.0,0.0,,,,0.0,0.0,0.0
172,39.3,39.3,39.3,878.1946055979276,,,39.3,0.0,0.0
173,39.3,39.4,39.7,,,,0.0,0.0,0.0
174,0.0,0.0,0.0,,,,0.0,0.0,0.0
175,0.0,0.0,0.0,,,,0.0,0.0,0.0
176,0.0,0.0,0.0,,,,0.0,0.0,0.0
177,0.0,0.0,0.0,,,,0.0,0.0,0.0
178,0.0,0.0,0.0,,,,0.0,0.0,0.0
179,0.0,0.0,0.0,,,,0.0,0.0,0.0
180,0.0,0.0,0.0,,,,0.0,0.0,0.0
181,0.0,0.0,0.0,,,,0.0,0.0,0.0
182,37.5,37.6,38.4,904.2168686869343,,,9.899999999983574,0.0,0.0
183,68.7,77.1,77.1,984.6245414847162,977.3671465629055,986.7538651102465,68.7,77.1,77.1
184,0.0,0.0,0.0,,,,0.0,0.0,0.0
185,8.6,28.0,21.0,976.56,976.5600000000001,976.56,8.6,28.0,21.0
186,3.2,5.5,3.2,919.33,986.17,919.33,3.2,5.5,3.2
187,0.0,0.0,0.0,,,,0.0,0.0,0.0
188,12.4,4.3,6.2,970.01,963.2900000000001,862.47,12.4,4.3,6.2
189,15.8,36.2,20.5,955.38,957.2150828729282,955.38,15.8,36.2,20.5
190,0.0,0.0,0.0,,,,0.0,0.0,0.0
191,0.0,0.0,0.0,,,,0.0,0.0,0.0
192,13.0,43.2,20.7,975.83,965.254652777778,975.83,13.0,43.19999999999999,20.7
193,0.0,0.0,0.0,,,,0.0,0.0,0.0
194,0.0,0.0,0.0,,,,0.0,0.0,0.0
195,0.0,0.0,0.0,,,,0.0,0.0,0.0
196,0.0,0.0,0.0,,,,0.0,0.0,0.0
197,0.0,0.0,0.0,,,,0.0,0.0,0.0
198,0.0,0.0,0.0,,,,0.0,0.0,0.0
199,0.0,0.0,0.0,,,,0.0,0.0,0.0
200,0.0,0.0,0.0,,,,0.0,0.0,0.0
201,0.0,0.0,0.0,,,,0.0,0.0,0.0
202,0.0,0.0,0.0,,,,0.0,0.0,0.0
203,0.0,0.0,0.0,,,,0.0,0.0,0.0
204,0.0,0.0,0.0,,,,0.0,0.0,0.0
205,0.0,0.0,0.0,,,,0.0,0.0,0.0
206,0.0,0.0,0.0,,,,0.0,0.0,0.0
207,0.0,0.0,0.0,,,,0.0,0.0,0.0
208,0.0,0.0,0.0,,,,0.0,0.0,0.0
209,0.0,0.0,0.0,,,,0.0,0.0,0.0
210,0.0,0.0,0.0,,,,0.0,0.0,0.0
211,21.5,2.2,5.6,81.7226046511628,65.01,65.01,21.5,2.2,5.6
212,0.0,0.0,0.0,,,,0.0,0.0,0.0
213,2.2,0.5,2.1,91.36,0.0,13.051428571428582,2.2,0.5,2.1
214,0.0,0.0,0.0,,,,0.0,0.0,0.0
215,0.0,0.0,0.0,,,,0.0,0.0,0.0
216,0.0,0.0,0.0,,,,0.0,0.0,0.0
217,23.6,3.7,21.1,190.62,159.3883783783784,190.62,23.6,3.7,21.1
218,0.0,0.0,0.0,,,,0.0,0.0,0.0
219,0.0,0.0,0.0,,,,0.0,0.0,0.0
220,0.0,0.0,0.0,,,,0.0,0.0,0.0
221,0.0,0.0,0.0,,,,0.0,0.0,0.0
222,14.7,0.9,5.6,252.53571428571428,179.87,213.3821428571428,14.7,0.9,5.6
223,0.0,0.0,0.0,,,,0.0,0.0,0.0
224,0.0,0.0,0.0,,,,0.0,0.0,0.0
225,0.0,0.0,0.0,,,,0.0,0.0,0.0
226,0.0,0.0,0.0,,,,0.0,0.0,0.0
227,0.0,0.0,0.0,,,,0.0,0.0,0.0
228,17.9,1.1,6.6,416.88,327.98,416.88,17.9,1.1,6.6
229,0.0,0.0,0.0,,,,0.0,0.0,0.0
230,0.0,0.0,0.0,,,,0.0,0.0,0.0
231,4.5,4.2,4.4,0.0,0.0,0.0,4.5,4.2,4.4
232,0.0,0.0,0.0,,,,0.0,0.0,0.0
233,8.5,4.6,5.7,0.0,0.0,0.0,8.5,4.6,5.7
234,24.0,52.3,41.7,125.59520833333333,162.86397705544934,154.82983213429256,24.0,52.3,41.7
235,0.0,0.0,0.0,,,,0.0,0.0,0.0
236,0.0,0.0,0.0,,,,0.0,0.0,0.0
237,0.0,0.0,0.0,,,,0.0,0.0,0.0
238,0.0,0.0,0.0,,,,0.0,0.0,0.0
239,12.2,13.0,11.3,0.0,0.0,0.0,12.2,13.0,11.3
240,5.8,6.8,4.7,0.0,0.0,0.0,5.8,6.8,4.7
241,19.6,19.6,19.6,168.01,168.01,168.01,19.6,19.6,19.6
242,0.0,0.0,0.0,,,,0.0,0.0,0.0
243,0.0,0.0,0.0,,,,0.0,0.0,0.0
244,0.0,0.0,0.0,,,,0.0,0.0,0.0
245,0.0,0.0,0.0,,,,0.0,0.0,0.0
246,0.0,0.0,0.0,,,,0.0,0.0,0.0
247,7.0,1.7,3.7,137.8592857142857,118.28,118.28,7.0,1.7,3.7
248,46.2,27.8,37.6,160.93,160.93,160.93,46.2,27.8,37.6
249,0.0,0.0,0.0,,,,0.0,0.0,0.0
250,0.0,0.0,0.0,,,,0.0,0.0,0.0
251,0.0,0.0,0.0,,,,0.0,0.0,0.0
252,0.0,0.0,0.0,,,,0.0,0.0,0.0
253,0.0,0.0,0.0,,,,0.0,0.0,0.0
254,0.0,0.0,0.0,,,,0.0,0.0,0.0
255,0.0,0.0,0.0,,,,0.0,0.0,0.0
256,0.0,0.0,0.0,,,,0.0,0.0,0.0
257,8.0,1.0,5.1,270.87025000000006,255.04,255.04000000000002,8.0,1.0,5.1
258,0.0,0.0,0.0,,,,0.0,0.0,0.0
259,0.0,0.0,0.0,,,,0.0,0.0,0.0
260,0.0,0.0,0.0,,,,0.0,0.0,0.0
261,0.0,0.0,0.0,,,,0.0,0.0,0.0
262,0.0,0.0,0.0,,,,0.0,0.0,0.0
263,4.3,0.3,1.8,283.78,166.3,264.2,4.3,0.3,1.8
264,9.6,0.7,2.4,256.8460416666667,156.49,212.07583333333332,9.6,0.7,2.4
265,0.0,0.0,0.0,,,,0.0,0.0,0.0
266,4.7,3.6,4.7,0.0,0.0,0.0,4.7,3.6,4.7
267,0.0,0.0,0.0,,,,0.0,0.0,0.0
268,0.0,0.0,0.0,,,,0.0,0.0,0.0
269,0.0,0.0,0.0,,,,0.0,0.0,0.0
270,42.7,3.6,21.6,0.0,0.0,0.0,42.7,3.6,21.6
271,0.0,0.0,0.0,,,,0.0,0.0,0.0
272,0.0,0.0,0.0,,,,0.0,0.0,0.0
273,0.0,0.0,0.0,,,,0.0,0.0,0.0
274,0.0,0.0,0.0,,,,0.0,0.0,0.0
275,0.0,0.0,0.0,,,,0.0,0.0,0.0
276,0.0,0.0,0.0,,,,0.0,0.0,0.0
277,0.0,0.0,0.0,,,,0.0,0.0,0.0
278,0.0,0.0,0.0,,,,0.0,0.0,0.0
279,0.0,0.0,0.0,,,,0.0,0.0,0.0
280,0.0,0.0,0.0,,,,0.0,0.0,0.0
281,19.6,1.2,15.6,145.19984693877552,137.32,137.32,19.6,1.2,15.6
282,19.6,4.7,8.8,168.7623469387755,132.54553191489362,157.26318181818183,19.6,4.7,8.8
283,0.0,0.0,0.0,,,,0.0,0.0,0.0
284,18.0,4.0,14.7,229.47999999999996,220.0075,229.48,18.0,4.0,14.7
285,0.0,0.0,0.0,,,,0.0,0.0,0.0
286,11.6,2.3,6.4,160.9753448275862,110.32956521739129,156.80562500000005,11.6,2.3,6.4
287,0.0,0.0,0.0,,,,0.0,0.0,0.0
288,22.6,3.5,10.7,0.0,0.0,0.0,22.6,3.5,10.7
289,0.0,0.0,0.0,,,,0.0,0.0,0.0
290,0.0,0.0,0.0,,,,0.0,0.0,0.0
291,0.0,0.0,0.0,,,,0.0,0.0,0.0
292,0.0,0.0,0.0,,,,0.0,0.0,0.0
293,0.0,0.0,0.0,,,,0.0,0.0,0.0
294,0.0,0.0,0.0,,,,0.0,0.0,0.0
295,0.0,0.0,0.0,,,,0.0,0.0,0.0
296,11.8,19.3,18.1,0.0,0.0,0.0,11.8,19.3,18.1
297,0.0,0.0,0.0,,,,0.0,0.0,0.0
298,0.0,0.0,0.0,,,,0.0,0.0,0.0
299,0.0,0.0,0.0,,,,0.0,0.0,0.0
300,0.0,0.0,0.0,,,,0.0,0.0,0.0
301,0.0,0.0,0.0,,,,0.0,0.0,0.0
302,0.0,0.0,0.0,,,,0.0,0.0,0.0
303,0.0,0.0,0.0,,,,0.0,0.0,0.0
304,0.0,0.0,0.0,,,,0.0,0.0,0.0
305,17.8,19.2,21.1,976.0844382022472,986.3499999999999,977.6899526066351,17.8,19.2,21.1
306,0.0,0.0,0.0,,,,0.0,0.0,0.0
307,52.6,72.7,59.1,938.8189733840303,953.8079092159559,945.2014043993232,52.6,72.7,59.1
308,0.0,0.0,0.0,,,,0.0,0.0,0.0
309,0.0,0.0,0.0,,,,0.0,0.0,0.0
310,0.0,0.0,0.0,,,,0.0,0.0,0.0
311,0.0,0.0,0.0,,,,0.0,0.0,0.0
312,0.0,0.0,0.0,,,,0.0,0.0,0.0
313,0.0,0.0,0.0,,,,0.0,0.0,0.0
314,0.0,0.0,0.0,,,,0.0,0.0,0.0
315,0.0,0.0,0.0,,,,0.0,0.0,0.0
316,0.0,0.0,0.0,,,,0.0,0.0,0.0
317,0.0,0.0,0.0,,,,0.0,0.0,0.0
318,77.0,77.0,77.0,450.1453766233815,445.7458571428571,445.7458571428499,77.0,77.0,77.0
319,0.0,0.0,0.0,,,,0.0,0.0,0.0
320,0.0,0.0,0.0,,,,0.0,0.0,0.0
321,0.0,0.0,0.0,,,,0.0,0.0,0.0
322,0.0,0.0,0.0,,,,0.0,0.0,0.0
323,0.0,0.0,0.0,,,,0.0,0.0,0.0
324,0.0,0.0,0.0,,,,0.0,0.0,0.0
325,21.4,51.0,44.7,970.6400000000001,936.7179999999934,955.7689932885701,21.4,51.0,44.7
326,0.0,0.0,0.0,,,,0.0,0.0,0.0
327,0.0,0.0,0.0,,,,0.0,0.0,0.0
328,242.7,242.7,242.7,677.1455129789322,548.6997033374378,518.5614297485997,242.7,242.7,242.7
329,39.3,39.4,39.5,962.7200000000001,720.7937055837563,962.72,39.3,39.4,39.5
330,0.0,0.0,0.0,,,,0.0,0.0,0.0
331,0.0,0.0,0.0,,,,0.0,0.0,0.0
332,0.0,0.0,0.0,,,,0.0,0.0,0.0
333,0.0,0.0,0.0,,,,0.0,0.0,0.0
334,0.0,0.0,0.0,,,,0.0,0.0,0.0
335,0.0,0.0,0.0,,,,0.0,0.0,0.0
336,0.0,0.0,0.0,,,,0.0,0.0,0.0
337,0.0,0.0,0.0,,,,0.0,0.0,0.0
338,0.0,0.0,0.0,,,,0.0,0.0,0.0
339,0.0,0.0,0.0,,,,0.0,0.0,0.0
340,0.0,0.0,0.0,,,,0.0,0.0,0.0
341,0.0,0.0,0.0,,,,0.0,0.0,0.0
342,0.0,0.0,0.0,,,,0.0,0.0,0.0
343,0.0,0.0,0.0,,,,0.0,0.0,0.0
344,31.4,31.0,31.4,582.2806369424559,436.54,452.78000000002925,31.4,31.0,31.4
345,0.0,0.0,0.0,,,,0.0,0.0,0.0
346,0.0,0.0,0.0,,,,0.0,0.0,0.0
347,0.0,0.0,0.0,,,,0.0,0.0,0.0
348,210.4,242.9,219.6,953.724329847909,944.2998847261827,947.9931010928889,210.4,242.89999999999998,219.6
349,0.0,0.0,0.0,,,,0.0,0.0,0.0
350,14.3,14.3,14.3,977.6762237762238,901.5627972027972,929.7315384624253,14.3,14.3,14.3
351,31.4,31.3,31.4,996.9224203821657,996.9211501597446,996.9224203821657,31.4,31.3,31.4
352,0.0,0.0,0.0,,,,0.0,0.0,0.0
353,0.0,0.0,0.0,,,,0.0,0.0,0.0
354,0.0,0.0,0.0,,,,0.0,0.0,0.0
355,0.0,0.0,0.0,,,,0.0,0.0,0.0
356,0.0,0.0,0.0,,,,0.0,0.0,0.0
357,0.0,0.0,0.0,,,,0.0,0.0,0.0
358,0.0,0.0,0.0,,,,0.0,0.0,0.0
359,128.5,128.5,128.5,964.3845214007781,953.2868171206226,956.6314241245136,128.5,128.5,128.5
360,0.0,0.0,0.0,,,,0.0,0.0,0.0
361,231.6,438.2,384.6,959.063268566494,950.4558306709265,949.5729381175246,231.6,438.2,384.6
362,0.0,0.0,0.0,,,,0.0,0.0,0.0
363,0.0,0.0,0.0,,,,0.0,0.0,0.0
364,0.0,0.0,0.0,,,,0.0,0.0,0.0
365,0.0,0.0,0.0,,,,0.0,0.0,0.0
366,0.0,0.0,0.0,,,,0.0,0.0,0.0
367,0.0,0.0,0.0,,,,0.0,0.0,0.0
368,0.0,0.0,0.0,,,,0.0,0.0,0.0
369,0.0,0.0,0.0,,,,0.0,0.0,0.0
370,0.0,0.0,0.0,,,,0.0,0.0,0.0
371,0.0,0.0,0.0,,,,0.0,0.0,0.0
372,0.0,0.0,0.0,,,,0.0,0.0,0.0
373,13.6,14.6,13.1,826.96,937.5300000000001,982.38,13.6,14.6,13.1
374,21.1,18.8,15.8,937.7817061611375,946.137765957447,966.5669620253166,21.1,18.8,15.8
375,0.0,0.0,0.0,,,,0.0,0.0,0.0
376,0.0,0.0,0.0,,,,0.0,0.0,0.0
377,0.0,0.0,0.0,,,,0.0,0.0,0.0
378,0.0,0.0,0.0,,,,0.0,0.0,0.0
379,8.3,24.5,18.2,950.1966265060241,961.34,961.34,8.3,24.5,18.2
380,0.0,0.0,0.0,,,,0.0,0.0,0.0
381,78.6,78.6,78.6,764.3618575063612,726.7784223918969,827.5382315521629,78.6,78.6,78.6
382,0.0,0.0,0.0,,,,0.0,0.0,0.0
383,0.0,0.0,0.0,,,,0.0,0.0,0.0
384,0.0,0.0,0.0,,,,0.0,0.0,0.0
385,0.0,0.0,0.0,,,,0.0,0.0,0.0
386,0.0,0.0,0.0,,,,0.0,0.0,0.0
387,0.0,0.0,0.0,,,,0.0,0.0,0.0
388,0.0,0.0,0.0,,,,0.0,0.0,0.0
389,0.0,0.0,0.0,,,,0.0,0.0,0.0
390,0.0,0.0,0.0,,,,0.0,0.0,0.0
391,0.0,0.0,0.0,,,,0.0,0.0,0.0
392,0.0,0.0,0.0,,,,0.0,0.0,0.0
393,74.7,146.8,96.2,988.1199999999999,964.5477588555858,988.12,74.7,146.8,96.2
394,0.0,0.0,0.0,,,,0.0,0.0,0.0
395,0.0,0.0,0.0,,,,0.0,0.0,0.0
396,43.5,51.0,40.4,922.0200000000001,922.02,922.02,43.5,51.0,40.4
397,0.0,0.0,0.0,,,,0.0,0.0,0.0
398,0.0,0.0,0.0,,,,0.0,0.0,0.0
399,120.5,182.5,155.9,928.59039004148,925.4753260273973,930.5361385503528,120.5,182.5,155.9
400,11.6,11.6,11.6,929.28,929.28,917.5875,11.6,11.6,11.6
401,0.0,0.0,0.0,,,,0.0,0.0,0.0
402,0.0,0.0,0.0,,,,0.0,0.0,0.0
403,47.2,43.1,47.2,892.64,892.64,716.5999999997537,47.2,43.1,47.2
404,0.0,0.0,0.0,,,,0.0,0.0,0.0
405,0.0,0.0,0.0,,,,0.0,0.0,0.0
406,0.0,0.0,0.0,,,,0.0,0.0,0.0
407,0.0,0.0,0.0,,,,0.0,0.0,0.0
408,0.0,0.0,0.0,,,,0.0,0.0,0.0
409,0.0,0.0,0.0,,,,0.0,0.0,0.0
410,11.9,30.4,23.0,982.54,900.08,900.08,11.9,30.4,23.0
411,0.0,0.0,0.0,,,,0.0,0.0,0.0
412,0.0,0.0,0.0,,,,0.0,0.0,0.0
413,41.8,109.8,75.1,930.1912440191293,898.0911384335155,894.9483089214634,41.8,109.8,75.1
414,17.8,17.8,17.8,898.96,898.96,898.96,17.8,17.8,17.8
415,0.0,0.0,0.0,,,,0.0,0.0,0.0
416,0.0,0.0,0.0,,,,0.0,0.0,0.0
417,17.7,17.7,17.7,978.77,977.2018644067796,978.77,17.7,17.7,17.7
418,0.0,0.0,0.0,,,,0.0,0.0,0.0
419,0.0,0.0,0.0,,,,0.0,0.0,0.0
420,0.0,0.0,0.0,,,,0.0,0.0,0.0
